33.0,155.0,114.61111111111111,16.67
33.0,155.0,114.61111111111111,24.67
33.0,155.0,114.61111111111111,24.67
33.0,155.0,114.61111111111111,24.67
33.0,155.0,114.61111111111111,20.67
33.0,155.0,114.61111111111111,21.33
33.0,155.0,114.61111111111111,24.67
33.0,155.0,114.61111111111111,24.67
